ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Lamanbay,Lamanbay,Laman Bay,lewo1242,,,Papunesia,-16.677200,168.240933,Austronesian,Epi,,False,Bessis2020
