ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Red_Stone,Redstone,Red Stone,tasi1237,,,Papunesia,-16.799317,168.3885,Austronesian,Epi,,False,Bessis2020
