ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Nahavaqlembinwin,Nahavaqlembinwin,Nahavaq: Lembinwin,sout2857,Nahavaq,sns,Papunesia,-16.499,167.4328,Austronesian,Malekula,False,Shimelman2019,
