ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Ragalolkasai,Ragalolkasai,Raga: Lolkasai,,,,,-15.58444,168.19111,,Pentecost,False,Shimelman2019,Raga:  Lolkasai
