ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Petel,Petel,Petel,,,,,-15.040825,166.786985,Austronesian,Santo,False,Rangelov2025,
