ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Tasiko_Jowo,Tasikojowomiapika,Tasiko: Jowo Miapika,tasi1237,,,Papunesia,-16.794,168.374150,Austronesian,Epi,,,Bessis2020
