ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Uripivtautuvillage,Uripivtautuvillage,Uripiv: Tautu Village,urip1250,,upv,,-16.06661,167.3975,,Malekula,False,Shimelman2019,
