ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Niku,Niku,Niku,lewo1242,,,Papunesia,-16.5918242,168.1910836,Austronesian,Epi,,False,Bessis2020
