ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Wusi,Wusi,Wusi,wusi1237,Kula (Vanuatu),wsi,Papunesia,-15.364736,166.657216,Austronesian,Santo,False,Rangelov2022,
