ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Alavaswowo,Alavaswowo,Alavas: Wowo,vovo1238,Vovo,upv,Papunesia,-15.90293,167.18499,Austronesian,Malekula,False,Shimelman2019,
