ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Letemboinatingatlang,Letemboinatingatlang,Letemboi: Natingatlang,lete1241,Letemboi-Repanbitip,nms,Papunesia,-16.40056,167.6178,Austronesian,Malekula,False,Shimelman2019,
