ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Ngatataremb,Ngatataremb,Ngata: Taremb,,,,,-16.26154,167.51544,,Malekula,False,Shimelman2019,
