ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Ngevin,Ngevin,Ngevin,,,,Papunesia,-16.616025,168.213083,Austronesian,Epi,,False,Takau2020
