ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Sageneral,Sageneral,Sa: ‘General’,,,,,-15.90611,168.18694,,Pentecost,False,Shimelman2019,Sa:  ‘General’
