ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Suru_Bo_Namaram,Surubonamaram,Suru Bo: Namaram,apma1240,,,Papunesia,-15.734533,168.137017,Austronesian,Pentecost,,False,Takau2020
