ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Nkep,Nkep,Nkep,hogh1234,Nkep,,Papunesia,-15.143113,167.10477,Austronesian,Santo,False,Rangelov2022,
