ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Suru_Mwerani_Naruwa,Surumweraninaruwa,Suru Mwerani: Naruwa,suru1259,,,Papunesia,-15.687283,168.175650,Austronesian,Pentecost,,False,Takau2020
