ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Axambsmallislandmaliambor,Axambsmallislandmaliambor,Axamb: Small Island-Maliambor,axam1237,,ahb,,-16.51721,167.65111,,Malekula,False,Shimelman2019,
