ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Tasmate,Tasmate,Tasmate,tasm1246,Tasmate,tmt,Papunesia,-15.211738,166.660412,Austronesian,Santo,False,Rangelov2022,
