ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Wunawai,Wunawai,Wunawai,,,,,-15.082729,166.626724,Austronesian,Santo,False,Rangelov2022,
