ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Saa_Baie_Barrier,Saabaiebarrier,Sa: Baie Barrier,saaa1241,,,Papunesia,-15.929283,168.271117,Austronesian,Pentecost,,False,Takau2020
