ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Panas,Panas,Panas,,,,,-15.268652,166.807076,Austronesian,Santo,False,Rangelov2025,
