ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Saa_Pointcross,Sapointcross,Sa: Pointcross,saaa1241,,,Papunesia,-16.008567,168.229950,Austronesian,Pentecost,,False,Takau2020
