ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Markam,Markam,Markam,,,,Papunesia,-16.184132,167.465186,Austronesian,Malekula,,False,Takau2020
