ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Vilakara,Vilakara,Vilakara,tasi1237,,,Papunesia,-16.813633,168.414450,Austronesian,Epi,,False,Bessis2020
