ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Nulnesa,Nulnesa,Nulnesa,tasi1237,,,Papunesia,-16.76085,168.35,Austronesian,Epi,,False,Bessis2020
